,Revenue,Gross Margin,Operating Margin,Gross Profit,Operating Profit,Net Income,EPS,PE Ratio,Discounted Cash Flow
965,2686.69,0.19,0.11,574.26,302.57,63.07,1.07,29.94,255.46463679251733
966,2872.78,0.17,0.09,507.96,240.21,50.44,0.85,29.81,195.58039921855635
967,2805.83,0.19,0.08,502.88,145.63,42.07,0.71,29.71,147.651139900231
968,2660.97,0.23,0.08,636.6,240.38,50.7,0.86,29.73,179.295630188362
969,2760.9,0.21,0.14,515.59,449.75,89.95,1.52,30.19,352.9670867540414
970,2726.68,0.21,0.1,563.94,240.72,52.51,0.89,30.08,204.4439765948112
971,2736.03,0.23,0.09,651.62,392.98,81.63,1.38,30.3,341.0884213138046
972,2675.04,0.2,0.14,528.23,394.66,78.93,1.33,29.45,326.68810474859026
973,2821.39,0.2,0.06,459.96,203.72,45.04,0.76,29.88,189.85373615087693
974,2666.2,0.28,0.08,713.64,294.79,70.54,1.19,30.05,259.9310850054885
975,2832.63,0.15,0.12,493.15,236.96,53.49,0.9,29.99,226.16905382066108
976,2740.4,0.22,0.13,681.92,353.03,72.99,1.23,30.49,299.1901735188644
977,2895.69,0.21,0.14,527.89,407.28,81.46,1.38,30.09,321.9987005571723
978,2900.03,0.26,0.14,662.96,355.35,71.07,1.2,30.07,290.12347990488354
979,2501.91,0.17,0.15,465.04,462.87,93.0,1.57,30.39,375.5379801608718
980,2674.52,0.22,0.13,556.39,338.63,71.89,1.21,30.12,280.17082625319756
981,2736.56,0.19,0.12,578.1,414.81,82.96,1.4,29.88,319.0603978239369
982,2666.83,0.23,0.06,690.69,297.34,64.77,1.09,30.61,243.5912394154156
983,2880.77,0.2,0.06,660.0,168.54,40.77,0.69,29.89,182.09061663813225
984,2748.01,0.2,0.06,626.88,166.09,43.99,0.74,29.69,181.98168763483807
985,2664.53,0.19,0.1,473.38,334.95,68.38,1.15,29.81,239.81929244549218
986,2772.73,0.23,0.1,660.82,299.82,59.96,1.01,30.23,209.33723306336907
987,2747.55,0.21,0.11,672.72,408.15,84.69,1.43,29.94,343.22404941320076
988,2915.59,0.15,0.07,399.15,194.25,48.26,0.81,29.78,203.0252648173371
989,2636.83,0.24,0.1,599.88,288.71,57.74,0.98,30.11,231.00254801870852
990,2629.64,0.2,0.1,590.06,151.65,50.24,0.85,29.8,177.9362729300232
991,2840.89,0.23,0.11,715.01,148.29,45.63,0.77,30.22,172.677866614487
992,2631.75,0.2,0.09,599.05,247.46,49.49,0.84,30.0,165.34423828511171
993,2594.16,0.21,0.03,583.55,61.16,19.0,0.32,30.02,77.77717289689477
994,2579.08,0.21,0.12,518.15,303.68,61.04,1.03,29.76,252.94244187539846
995,2975.31,0.24,0.13,766.07,411.6,84.97,1.43,29.91,380.6394075119448
996,2634.97,0.21,0.08,567.31,319.55,68.08,1.15,30.46,284.4040184477569
997,2733.53,0.19,0.09,591.91,413.17,84.94,1.43,30.33,346.72776069702235
998,2813.96,0.25,0.09,767.94,297.19,59.44,1.0,29.28,244.04525378353216
999,2700.2,0.25,0.14,675.73,392.09,80.0,1.35,29.8,310.0466437900057
