,Revenue,Gross Margin,Operating Margin,Gross Profit,Operating Profit,Net Income,EPS,PE Ratio,Discounted Cash Flow
967,1626.09,0.18,0.05,294.23,75.46,19.87,0.17,30.16,41.16176357376424
968,1595.73,0.16,0.05,239.06,133.51,30.11,0.26,29.85,59.392595458497055
969,1554.55,0.23,0.12,309.14,195.06,41.2,0.36,30.19,93.79851169091161
970,1513.21,0.26,0.14,313.63,221.07,44.21,0.38,29.68,84.25525684434767
971,1446.21,0.21,0.1,316.62,173.33,35.74,0.31,30.14,72.34106279866725
972,1593.63,0.2,0.06,362.0,160.84,40.1,0.35,30.15,85.25452074265775
973,1617.26,0.16,0.11,267.48,169.58,37.24,0.32,30.17,80.68045308278079
974,1688.6,0.23,0.12,313.57,188.77,37.75,0.33,30.3,74.22610794287006
975,1579.08,0.15,0.08,193.78,59.6,30.01,0.26,29.76,52.373102536114075
976,1590.29,0.1,0.12,119.97,221.02,44.97,0.39,29.93,91.24527000084497
977,1547.7,0.14,0.09,187.94,114.41,27.68,0.24,30.1,50.3344562641073
978,1630.51,0.23,0.15,385.3,207.48,46.49,0.4,30.66,83.09704164666684
979,1649.73,0.15,0.14,362.43,207.14,41.68,0.36,29.89,82.14523403288304
980,1584.41,0.26,0.11,416.24,190.15,38.53,0.33,29.95,65.91722001812711
981,1577.72,0.12,0.12,248.5,190.12,39.12,0.34,29.94,67.75564328583697
982,1554.73,0.22,0.09,380.28,103.81,20.76,0.18,29.35,40.26099370892502
983,1598.41,0.21,0.06,405.92,147.33,30.9,0.27,30.06,63.63692157359114
984,1587.0,0.2,0.17,300.25,290.47,58.09,0.5,30.64,134.01851110755103
985,1613.83,0.2,0.12,270.5,266.33,53.73,0.46,30.25,121.59031496483365
986,1632.12,0.2,0.11,332.22,167.09,33.42,0.29,29.92,63.41540258425626
987,1686.18,0.18,0.09,326.04,187.07,42.07,0.36,29.63,87.56722527406859
988,1698.36,0.15,0.14,262.32,249.25,49.85,0.43,30.19,106.48432710953745
989,1638.69,0.19,0.12,318.84,217.48,43.5,0.38,29.8,88.0233539077383
990,1670.0,0.2,0.15,352.91,269.74,53.95,0.47,29.72,108.61376707264294
991,1597.02,0.2,0.1,404.72,179.23,35.85,0.31,29.97,80.93328205694984
992,1552.63,0.26,0.14,478.18,200.28,40.06,0.35,29.95,73.48568593446083
993,1557.26,0.21,0.1,309.19,184.11,37.77,0.33,30.45,78.24839153019991
994,1641.83,0.22,0.09,393.77,146.2,30.11,0.26,30.19,66.21654000153052
995,1737.09,0.2,0.11,384.5,166.92,34.61,0.3,30.27,64.33222438539089
996,1654.39,0.24,0.07,310.38,162.35,34.15,0.3,30.68,72.4999024235587
997,1574.07,0.17,0.1,262.17,153.67,30.73,0.27,30.47,64.6556140320881
998,1613.98,0.22,0.1,346.12,182.18,36.7,0.32,29.73,76.88826822107568
999,1536.1,0.18,0.11,290.51,210.61,42.43,0.37,30.33,90.00886627485647
